#,Address,Source,Scoreboard Dependencies,Live Registers,Warp Stall Sampling (All Samples),Instruction Category,Instructions Executed,Avg. Predicated-On Threads Executed,Address Space,Access Operation,Access Size,L1 Wavefronts Shared Excessive,L2 Theoretical Sectors Global Excessive,Register Dependencies,Predicate Dependencies,Uniform Register Dependencies,Uniform Predicate Dependencies
,,cutlass3x_sm100_bstensorop_s256x128x64gemm_block_scaled_ue4m3xf4_ue4m3xf4_f32_f16_f16_256x128x256_0_tnn_align32_o_vs16_2sm_bias_f16_relu
1462,00007ffb 7b533050,"      HADD2.F32 R36, -RZ, R38.H0_H0",0,21,,Floating Point,,,,,,,,,,,
1463,00007ffb 7b533060,"      HADD2.F32 R38, -RZ, R38.H1_H1",0,21,,Floating Point,,,,,,,,,,,
1464,00007ffb 7b533070,"      SYNCS.PHASECHK.TRANS64.TRYWAIT P1, [R37+URZ+0xe0], R5",0,21,,Load/Store,256,32,,,,,,,,,
1465,00007ffb 7b533080,"      LEA R3, R4, R42, 0x7",0,22,,Integer,256,32,,,,,,,,,
1466,00007ffb 7b533090,@P1   BRA 0x7ffb7b5330c0,0,22,57,Control,256,,,,,,,,,,
1467,00007ffb 7b5330a0,"      SYNCS.PHASECHK.TRANS64.TRYWAIT P1, [R37+URZ+0xe0], R5",0,22,,Load/Store,256,32,,,,,,,,,
1468,00007ffb 7b5330b0,@!P1  BRA 0x7ffb7b5405c0,0,22,5,Control,256,32,,,,,,,,,
1469,00007ffb 7b5330c0,"      R2UR UR4, R3",0,21,,Uniform Datapath,256,32,,,,,,,,,
1470,00007ffb 7b5330d0,"      LDCU.64 UR6, c[0x0][0x13a8]",0,21,,Uniform Datapath,256,32,,,,,,,,,
1471,00007ffb 7b5330e0,"      LOP3.LUT P1, RZ, R48, 0x2, RZ, 0xc0, !PT",0,21,,Integer,256,32,,,,,,,,,
1472,00007ffb 7b5330f0,"      VIADD R54, R49, UR34",0,22,,Integer,256,32,,,,,,,,,
1473,00007ffb 7b533100,"      BSSY.RECONVERGENT B0, 0x7ffb7b533c50",0,22,,Control,256,32,,,,,,,,,
1474,00007ffb 7b533110,"      VIADD R52, R4, 0x1",0,23,,Integer,256,32,,,,,,,,,
1475,00007ffb 7b533120,"      VIADD R6, R54, 0x400",0,23,,Integer,256,32,,,,,,,,,
1476,00007ffb 7b533130,"      VIADD R53, R54, 0x420",0,24,,Integer,256,32,,,,,,,,,
1477,00007ffb 7b533140,"      ISETP.NE.AND P4, PT, R52, 0x2, PT",0,24,,Integer,256,32,,,,,,,,,
1478,00007ffb 7b533150,"      VIADD R47, R47, 0x1",0,24,,Integer,256,32,,,,,,,,,
1479,00007ffb 7b533160,"      LDTM.16dp256bit.x4 R12, tmem[UR4]",0,40,,Tensor Core Memory,256,32,Tmem,Load,,,,,,,
1480,00007ffb 7b533170,"      SEL R4, RZ, 0x1, P4",0,41,,Movement,256,32,,,,,,,,,
1481,00007ffb 7b533180,"@P1   VIADD R53, R6, 0xffffffe0",0,41,,Integer,256,16,,,,,,,,,
1482,00007ffb 7b533190,"      ISETP.NE.AND P3, PT, R47, 0x2, PT",0,40,,Integer,256,32,,,,,,,,,
1483,00007ffb 7b5331a0,"      LOP3.LUT R55, R55, R4, RZ, 0x3c, !PT",0,40,,Integer,256,32,,,,,,,,,
1484,00007ffb 7b5331b0,"      SEL R5, RZ, 0x1, P3",0,40,,Movement,256,32,,,,,,,,,
1485,00007ffb 7b5331c0,"      LOP3.LUT R56, R56, R5, RZ, 0x3c, !PT",0,40,,Integer,256,32,,,,,,,,,
1486,00007ffb 7b5331d0,"      FFMA2 R12, R41.F32, R12.F32x2.HI_LO, R0.F32",0,39,,Floating Point,256,32,,,,,,,,,
1487,00007ffb 7b5331e0,"      FFMA2 R14, R41.F32, R14.F32x2.HI_LO, R2.F32",0,39,,Floating Point,256,32,,,,,,,,,
1488,00007ffb 7b5331f0,"      FFMA2 R16, R41.F32, R16.F32x2.HI_LO, R0.F32",0,39,,Floating Point,256,32,,,,,,,,,
1489,00007ffb 7b533200,"      FMNMX.NAN R7, R12, UR6, !PT",0,40,,Floating Point,256,32,,,,,,,,,
1490,00007ffb 7b533210,"      FFMA2 R4, R41.F32, R18.F32x2.HI_LO, R2.F32",0,41,,Floating Point,256,32,,,,,,,,,
1491,00007ffb 7b533220,"      FMNMX.NAN R13, R13, UR6, !PT",0,39,,Floating Point,256,32,,,,,,,,,
1492,00007ffb 7b533230,"      FFMA2 R20, R41.F32, R20.F32x2.HI_LO, R0.F32",0,39,,Floating Point,256,32,,,,,,,,,
1493,00007ffb 7b533240,"      FMNMX.NAN R6, R14, UR6, !PT",0,40,,Floating Point,256,32,,,,,,,,,
1494,00007ffb 7b533250,"      FFMA2 R22, R41.F32, R22.F32x2.HI_LO, R2.F32",0,39,,Floating Point,256,32,,,,,,,,,
1495,00007ffb 7b533260,"      FMNMX.NAN R15, R15, UR6, !PT",0,39,,Floating Point,256,32,,,,,,,,,
1496,00007ffb 7b533270,"      FMNMX.NAN R7, R7, UR7, PT",0,39,,Floating Point,256,32,,,,,,,,,
1497,00007ffb 7b533280,"      FMNMX.NAN R28, R13, UR7, PT",0,40,,Floating Point,256,32,,,,,,,,,
1498,00007ffb 7b533290,"      FMNMX.NAN R6, R6, UR7, PT",0,39,,Floating Point,256,32,,,,,,,,,
1499,00007ffb 7b5332a0,"      FMNMX.NAN R29, R15, UR7, PT",0,40,,Floating Point,256,32,,,,,,,,,
1500,00007ffb 7b5332b0,"      FMNMX.NAN R16, R16, UR6, !PT",0,39,,Floating Point,256,32,,,,,,,,,
1501,00007ffb 7b5332c0,"      FMNMX.NAN R17, R17, UR6, !PT",0,39,,Floating Point,256,32,,,,,,,,,
1502,00007ffb 7b5332d0,"      F2FP.F16.F32.PACK_AB R28, R28, R7",0,39,,Other,256,32,,,,,,,,,
1503,00007ffb 7b5332e0,"      F2FP.F16.F32.PACK_AB R29, R29, R6",0,38,,Other,256,32,,,,,,,,,
1504,00007ffb 7b5332f0,"      FMNMX.NAN R31, R16, UR7, PT",0,38,,Floating Point,256,32,,,,,,,,,
1505,00007ffb 7b533300,"      FMNMX.NAN R30, R17, UR7, PT",0,38,,Floating Point,256,32,,,,,,,,,
1506,00007ffb 7b533310,"      FMNMX.NAN R32, R4, UR6, !PT",0,38,,Floating Point,256,32,,,,,,,,,
1507,00007ffb 7b533320,"      FMNMX.NAN R33, R5, UR6, !PT",0,38,,Floating Point,256,32,,,,,,,,,
1508,00007ffb 7b533330,"      F2FP.F16.F32.PACK_AB R30, R30, R31",0,37,,Other,256,32,,,,,,,,,
1509,00007ffb 7b533340,"      LDTM.16dp256bit.x4 R4, tmem[UR4+0x100000]",0,52,,Tensor Core Memory,256,32,Tmem,Load,,,,,,,
1510,00007ffb 7b533350,"      FMNMX.NAN R31, R32, UR7, PT",0,53,,Floating Point,256,32,,,,,,,,,
1511,00007ffb 7b533360,"      FMNMX.NAN R33, R33, UR7, PT",0,52,,Floating Point,256,32,,,,,,,,,
1512,00007ffb 7b533370,"      FMNMX.NAN R20, R20, UR6, !PT",0,52,,Floating Point,256,32,,,,,,,,,
1513,00007ffb 7b533380,"      FMNMX.NAN R21, R21, UR6, !PT",0,52,,Floating Point,256,32,,,,,,,,,
1514,00007ffb 7b533390,"      F2FP.F16.F32.PACK_AB R31, R33, R31",0,52,,Other,256,32,,,,,,,,,
1515,00007ffb 7b5333a0,"      FMNMX.NAN R32, R20, UR7, PT",0,52,,Floating Point,256,32,,,,,,,,,
1516,00007ffb 7b5333b0,"      FMNMX.NAN R33, R21, UR7, PT",0,52,,Floating Point,256,32,,,,,,,,,
1517,00007ffb 7b5333c0,"      STSM.16.MT88.4 [R54+0x400], R28",0,51,,Load/Store,256,32,Shared,Store,128,,,,,,
1518,00007ffb 7b5333d0,"      FMNMX.NAN R34, R23, UR6, !PT",0,48,,Floating Point,256,32,,,,,,,,,
1519,00007ffb 7b5333e0,"      FFMA2 R20, R41.F32, R24.F32x2.HI_LO, R0.F32",0,49,,Floating Point,256,32,,,,,,,,,
1520,00007ffb 7b5333f0,"      FMNMX.NAN R25, R22, UR6, !PT",0,48,,Floating Point,256,32,,,,,,,,,
1521,00007ffb 7b533400,"      FFMA2 R22, R41.F32, R26.F32x2.HI_LO, R2.F32",0,49,,Floating Point,256,32,,,,,,,,,
1522,00007ffb 7b533410,"      FMNMX.NAN R34, R34, UR7, PT",0,47,,Floating Point,256,32,,,,,,,,,
1523,00007ffb 7b533420,"      FMNMX.NAN R20, R20, UR6, !PT",0,47,,Floating Point,256,32,,,,,,,,,
1524,00007ffb 7b533430,"      FMNMX.NAN R21, R21, UR6, !PT",0,47,,Floating Point,256,32,,,,,,,,,
1525,00007ffb 7b533440,"      FFMA2 R4, R41.F32, R4.F32x2.HI_LO, R36.F32",0,47,,Floating Point,256,32,,,,,,,,,
1526,00007ffb 7b533450,"      FMNMX.NAN R22, R22, UR6, !PT",0,47,,Floating Point,256,32,,,,,,,,,
1527,00007ffb 7b533460,"      FFMA2 R6, R41.F32, R6.F32x2.HI_LO, R38.F32",0,47,,Floating Point,256,32,,,,,,,,,
1528,00007ffb 7b533470,"      FMNMX.NAN R23, R23, UR6, !PT",0,47,,Floating Point,256,32,,,,,,,,,
1529,00007ffb 7b533480,"      FFMA2 R8, R41.F32, R8.F32x2.HI_LO, R36.F32",0,47,,Floating Point,256,32,,,,,,,,,
1530,00007ffb 7b533490,"      FMNMX.NAN R20, R20, UR7, PT",0,47,,Floating Point,256,32,,,,,,,,,
1531,00007ffb 7b5334a0,"      FMNMX.NAN R26, R21, UR7, PT",0,48,,Floating Point,256,32,,,,,,,,,
1532,00007ffb 7b5334b0,"      FMNMX.NAN R4, R4, UR6, !PT",0,47,,Floating Point,256,32,,,,,,,,,
1533,00007ffb 7b5334c0,"      FMNMX.NAN R5, R5, UR6, !PT",0,47,,Floating Point,256,32,,,,,,,,,
1534,00007ffb 7b5334d0,"      FMNMX.NAN R6, R6, UR6, !PT",0,47,,Floating Point,256,32,,,,,,,,,
1535,00007ffb 7b5334e0,"      FMNMX.NAN R7, R7, UR6, !PT",0,47,,Floating Point,256,32,,,,,,,,,
1536,00007ffb 7b5334f0,"      FMNMX.NAN R22, R22, UR7, PT",0,47,,Floating Point,256,32,,,,,,,,,
1537,00007ffb 7b533500,"      FMNMX.NAN R23, R23, UR7, PT",0,47,,Floating Point,256,32,,,,,,,,,
1538,00007ffb 7b533510,"      F2FP.F16.F32.PACK_AB R26, R26, R20",0,47,,Other,256,32,,,,,,,,,
1539,00007ffb 7b533520,"      FMNMX.NAN R20, R4, UR7, PT",0,47,,Floating Point,256,32,,,,,,,,,
1540,00007ffb 7b533530,"      FMNMX.NAN R21, R5, UR7, PT",0,47,,Floating Point,256,32,,,,,,,,,
1541,00007ffb 7b533540,"      FFMA2 R4, R41.F32, R10.F32x2.HI_LO, R38.F32",0,48,,Floating Point,256,32,,,,,,,,,
1542,00007ffb 7b533550,"      FMNMX.NAN R6, R6, UR7, PT",0,46,,Floating Point,256,32,,,,,,,,,
1543,00007ffb 7b533560,"      FMNMX.NAN R7, R7, UR7, PT",0,46,,Floating Point,256,32,,,,,,,,,
1544,00007ffb 7b533570,"      F2FP.F16.F32.PACK_AB R27, R23, R22",0,47,,Other,256,32,,,,,,,,,
1545,00007ffb 7b533580,"      FMNMX.NAN R22, R9, UR6, !PT",0,46,,Floating Point,256,32,,,,,,,,,
1546,00007ffb 7b533590,"      F2FP.F16.F32.PACK_AB R9, R7, R6",0,46,,Other,256,32,,,,,,,,,
1547,00007ffb 7b5335a0,"      FMNMX.NAN R25, R25, UR7, PT",0,44,,Floating Point,256,32,,,,,,,,,
1548,00007ffb 7b5335b0,"      FMNMX.NAN R23, R8, UR6, !PT",0,45,,Floating Point,256,32,,,,,,,,,
1549,00007ffb 7b5335c0,"      FMNMX.NAN R7, R4, UR6, !PT",0,45,,Floating Point,256,32,,,,,,,,,
1550,00007ffb 7b5335d0,"      FMNMX.NAN R11, R5, UR6, !PT",0,45,,Floating Point,256,32,,,,,,,,,
1551,00007ffb 7b5335e0,"      FFMA2 R4, R41.F32, R12.F32x2.HI_LO, R36.F32",0,46,,Floating Point,256,32,,,,,,,,,
1552,00007ffb 7b5335f0,"      F2FP.F16.F32.PACK_AB R24, R33, R32",0,45,,Other,256,32,,,,,,,,,
1553,00007ffb 7b533600,"      F2FP.F16.F32.PACK_AB R25, R34, R25",0,43,,Other,256,32,,,,,,,,,
1554,00007ffb 7b533610,"      FMNMX.NAN R6, R23, UR7, PT",0,43,,Floating Point,256,32,,,,,,,,,
1555,00007ffb 7b533620,"      FMNMX.NAN R10, R22, UR7, PT",0,43,,Floating Point,256,32,,,,,,,,,
1556,00007ffb 7b533630,"      STSM.16.MT88.4 [R54+0xc00], R24",0,42,,Load/Store,256,32,Shared,Store,128,,,,,,
1557,00007ffb 7b533640,"      FMNMX.NAN R7, R7, UR7, PT",0,38,,Floating Point,256,32,,,,,,,,,
1558,00007ffb 7b533650,"      FMNMX.NAN R11, R11, UR7, PT",0,38,,Floating Point,256,32,,,,,,,,,
1559,00007ffb 7b533660,"      F2FP.F16.F32.PACK_AB R8, R21, R20",0,39,,Other,256,32,,,,,,,,,
1560,00007ffb 7b533670,"      F2FP.F16.F32.PACK_AB R10, R10, R6",0,37,,Other,256,32,,,,,,,,,
1561,00007ffb 7b533680,"      F2FP.F16.F32.PACK_AB R11, R11, R7",0,36,,Other,256,32,,,,,,,,,
1562,00007ffb 7b533690,"      FMNMX.NAN R6, R4, UR6, !PT",0,36,,Floating Point,256,32,,,,,,,,,
1563,00007ffb 7b5336a0,"      FMNMX.NAN R12, R5, UR6, !PT",0,36,,Floating Point,256,32,,,,,,,,,
1564,00007ffb 7b5336b0,"      STSM.16.MT88.4 [R53], R8",0,35,,Load/Store,256,32,Shared,Store,128,,,,,,
1565,00007ffb 7b5336c0,"      FMNMX.NAN R13, R6, UR7, PT",0,32,,Floating Point,256,32,,,,,,,,,
1566,00007ffb 7b5336d0,"      FFMA2 R4, R41.F32, R14.F32x2.HI_LO, R38.F32",0,33,,Floating Point,256,32,,,,,,,,,
1567,00007ffb 7b5336e0,"      FMNMX.NAN R12, R12, UR7, PT",0,31,,Floating Point,256,32,,,,,,,,,
1568,00007ffb 7b5336f0,"      FFMA2 R6, R41.F32, R16.F32x2.HI_LO, R36.F32",0,33,,Floating Point,256,32,,,,,,,,,
1569,00007ffb 7b533700,"      FMNMX.NAN R14, R4, UR6, !PT",0,32,,Floating Point,256,32,,,,,,,,,
1570,00007ffb 7b533710,"      FMNMX.NAN R15, R5, UR6, !PT",0,32,,Floating Point,256,32,,,,,,,,,
1571,00007ffb 7b533720,"      FFMA2 R4, R41.F32, R18.F32x2.HI_LO, R38.F32",0,33,,Floating Point,256,32,,,,,,,,,
1572,00007ffb 7b533730,"      FMNMX.NAN R14, R14, UR7, PT",0,31,,Floating Point,256,32,,,,,,,,,
1573,00007ffb 7b533740,"      FMNMX.NAN R15, R15, UR7, PT",0,31,,Floating Point,256,32,,,,,,,,,
1574,00007ffb 7b533750,"      LDTM.16dp256bit.x4 R20, tmem[UR4+0x20]",0,47,,Tensor Core Memory,256,32,Tmem,Load,,,,,,,
1575,00007ffb 7b533760,"      FMNMX.NAN R9, R6, UR6, !PT",0,48,,Floating Point,256,32,,,,,,,,,
1576,00007ffb 7b533770,"      FMNMX.NAN R10, R7, UR6, !PT",0,48,,Floating Point,256,32,,,,,,,,,
1577,00007ffb 7b533780,"      FMNMX.NAN R6, R4, UR6, !PT",0,48,,Floating Point,256,32,,,,,,,,,
1578,00007ffb 7b533790,"      FMNMX.NAN R7, R5, UR6, !PT",0,48,,Floating Point,256,32,,,,,,,,,
1579,00007ffb 7b5337a0,"      FMNMX.NAN R11, R9, UR7, PT",0,48,,Floating Point,256,32,,,,,,,,,
1580,00007ffb 7b5337b0,"      FMNMX.NAN R10, R10, UR7, PT",0,47,,Floating Point,256,32,,,,,,,,,
1581,00007ffb 7b5337c0,"      FFMA2 R4, R41.F32, R20.F32x2.HI_LO, R0.F32",0,49,,Floating Point,256,32,,,,,,,,,
1582,00007ffb 7b5337d0,"      FMNMX.NAN R6, R6, UR7, PT",0,47,,Floating Point,256,32,,,,,,,,,
1583,00007ffb 7b5337e0,"      FMNMX.NAN R7, R7, UR7, PT",0,47,,Floating Point,256,32,,,,,,,,,
1584,00007ffb 7b5337f0,"      F2FP.F16.F32.PACK_AB R10, R10, R11",0,47,,Other,256,32,,,,,,,,,
1585,00007ffb 7b533800,"      F2FP.F16.F32.PACK_AB R8, R12, R13",0,47,,Other,256,32,,,,,,,,,
1586,00007ffb 7b533810,"      F2FP.F16.F32.PACK_AB R9, R15, R14",0,46,,Other,256,32,,,,,,,,,
1587,00007ffb 7b533820,"      F2FP.F16.F32.PACK_AB R11, R7, R6",0,45,,Other,256,32,,,,,,,,,
1588,00007ffb 7b533830,"      FMNMX.NAN R12, R4, UR6, !PT",0,44,,Floating Point,256,32,,,,,,,,,
1589,00007ffb 7b533840,"      FMNMX.NAN R60, R5, UR6, !PT",0,44,,Floating Point,256,32,,,,,,,,,
1590,00007ffb 7b533850,"      STSM.16.MT88.4 [R53+0x800], R8",0,43,,Load/Store,256,32,Shared,Store,128,,,,,,
1591,00007ffb 7b533860,"      FMNMX.NAN R12, R12, UR7, PT",0,39,,Floating Point,256,32,,,,,,,,,
1592,00007ffb 7b533870,"      FFMA2 R4, R41.F32, R22.F32x2.HI_LO, R2.F32",0,41,,Floating Point,256,32,,,,,,,,,
1593,00007ffb 7b533880,"      FMNMX.NAN R60, R60, UR7, PT",0,39,,Floating Point,256,32,,,,,,,,,
1594,00007ffb 7b533890,      MEMBAR.ALL.CTA,0,39,,Load/Store,256,32,,,,,,,,,
1595,00007ffb 7b5338a0,      FENCE.VIEW.ASYNC.S,0,39,,Load/Store,256,32,,,,,,,,,
1596,00007ffb 7b5338b0,"      FFMA2 R6, R41.F32, R24.F32x2.HI_LO, R0.F32",0,41,,Floating Point,256,32,,,,,,,,,
1597,00007ffb 7b5338c0,"      FMNMX.NAN R39, R4, UR6, !PT",0,40,,Floating Point,256,32,,,,,,,,,
1598,00007ffb 7b5338d0,"      FMNMX.NAN R40, R5, UR6, !PT",0,40,,Floating Point,256,32,,,,,,,,,
1599,00007ffb 7b5338e0,"      FFMA2 R4, R41.F32, R26.F32x2.HI_LO, R2.F32",0,41,,Floating Point,256,32,,,,,,,,,
1600,00007ffb 7b5338f0,"      F2FP.F16.F32.PACK_AB R60, R60, R12",0,39,,Other,256,32,,,,,,,,,
1601,00007ffb 7b533900,"      FMNMX.NAN R39, R39, UR7, PT",0,38,,Floating Point,256,32,,,,,,,,,
1602,00007ffb 7b533910,"      LDTM.16dp256bit.x4 R12, tmem[UR4+0x100020]",0,54,,Tensor Core Memory,256,32,Tmem,Load,,,,,,,
1603,00007ffb 7b533920,"      FMNMX.NAN R40, R40, UR7, PT",0,54,,Floating Point,256,32,,,,,,,,,
1604,00007ffb 7b533930,"      F2FP.F16.F32.PACK_AB R61, R40, R39",0,55,,Other,256,32,,,,,,,,,
1605,00007ffb 7b533940,"      BAR.SYNC.DEFER_BLOCKING 0x1, 0x80",0,53,,Miscellaneous,256,32,,,,,,,,,
1606,00007ffb 7b533950,"      FMNMX.NAN R8, R6, UR6, !PT",0,54,,Floating Point,256,32,,,,,,,,,
1607,00007ffb 7b533960,"      FMNMX.NAN R9, R7, UR6, !PT",0,54,,Floating Point,256,32,,,,,,,,,
1608,00007ffb 7b533970,"      FMNMX.NAN R6, R4, UR6, !PT",0,54,,Floating Point,256,32,,,,,,,,,
1609,00007ffb 7b533980,"      FMNMX.NAN R7, R5, UR6, !PT",0,54,,Floating Point,256,32,,,,,,,,,
1610,00007ffb 7b533990,"      FFMA2 R4, R41.F32, R28.F32x2.HI_LO, R0.F32",0,55,,Floating Point,256,32,,,,,,,,,
1611,00007ffb 7b5339a0,"      FMNMX.NAN R8, R8, UR7, PT",0,53,,Floating Point,256,32,,,,,,,,,
1612,00007ffb 7b5339b0,"      FMNMX.NAN R9, R9, UR7, PT",0,53,,Floating Point,256,32,,,,,,,,,
1613,00007ffb 7b5339c0,"      FMNMX.NAN R6, R6, UR7, PT",0,53,,Floating Point,256,32,,,,,,,,,
1614,00007ffb 7b5339d0,"      FMNMX.NAN R7, R7, UR7, PT",0,53,,Floating Point,256,32,,,,,,,,,
1615,00007ffb 7b5339e0,"      F2FP.F16.F32.PACK_AB R62, R9, R8",0,54,,Other,256,32,,,,,,,,,
1616,00007ffb 7b5339f0,"      FMNMX.NAN R9, R4, UR6, !PT",0,53,,Floating Point,256,32,,,,,,,,,
1617,00007ffb 7b533a00,"      FMNMX.NAN R8, R5, UR6, !PT",0,53,,Floating Point,256,32,,,,,,,,,
1618,00007ffb 7b533a10,"      FFMA2 R4, R41.F32, R30.F32x2.HI_LO, R2.F32",0,54,,Floating Point,256,32,,,,,,,,,
1619,00007ffb 7b533a20,"      F2FP.F16.F32.PACK_AB R63, R7, R6",0,53,,Other,256,32,,,,,,,,,
1620,00007ffb 7b533a30,"      FFMA2 R6, R41.F32, R32.F32x2.HI_LO, R0.F32",0,53,,Floating Point,256,32,,,,,,,,,
1621,00007ffb 7b533a40,"      FMNMX.NAN R28, R9, UR7, PT",0,52,,Floating Point,256,32,,,,,,,,,
1622,00007ffb 7b533a50,"      FMNMX.NAN R10, R8, UR7, PT",0,52,,Floating Point,256,32,,,,,,,,,
1623,00007ffb 7b533a60,"      FFMA2 R8, R41.F32, R34.F32x2.HI_LO, R2.F32",0,53,,Floating Point,256,32,,,,,,,,,
1624,00007ffb 7b533a70,"      FMNMX.NAN R4, R4, UR6, !PT",0,51,,Floating Point,256,32,,,,,,,,,
1625,00007ffb 7b533a80,"      FMNMX.NAN R5, R5, UR6, !PT",0,51,,Floating Point,256,32,,,,,,,,,
1626,00007ffb 7b533a90,"      FMNMX.NAN R6, R6, UR6, !PT",0,51,,Floating Point,256,32,,,,,,,,,
1627,00007ffb 7b533aa0,"      FMNMX.NAN R7, R7, UR6, !PT",0,51,,Floating Point,256,32,,,,,,,,,
1628,00007ffb 7b533ab0,"      F2FP.F16.F32.PACK_AB R28, R10, R28",0,51,,Other,256,32,,,,,,,,,
1629,00007ffb 7b533ac0,"      FMNMX.NAN R8, R8, UR6, !PT",0,50,,Floating Point,256,32,,,,,,,,,
1630,00007ffb 7b533ad0,"      FMNMX.NAN R9, R9, UR6, !PT",0,50,,Floating Point,256,32,,,,,,,,,
1631,00007ffb 7b533ae0,"      FMNMX.NAN R29, R4, UR7, PT",0,51,,Floating Point,256,32,,,,,,,,,
1632,00007ffb 7b533af0,"      FMNMX.NAN R10, R5, UR7, PT",0,51,,Floating Point,256,32,,,,,,,,,
1633,00007ffb 7b533b00,"      FFMA2 R4, R41.F32, R12.F32x2.HI_LO, R36.F32",0,52,,Floating Point,256,32,,,,,,,,,
1634,00007ffb 7b533b10,"      FMNMX.NAN R6, R6, UR7, PT",0,50,,Floating Point,256,32,,,,,,,,,
1635,00007ffb 7b533b20,"      FMNMX.NAN R7, R7, UR7, PT",0,50,,Floating Point,256,32,,,,,,,,,
1636,00007ffb 7b533b30,"      FMNMX.NAN R8, R8, UR7, PT",0,50,,Floating Point,256,32,,,,,,,,,
1637,00007ffb 7b533b40,"      FMNMX.NAN R9, R9, UR7, PT",0,50,,Floating Point,256,32,,,,,,,,,
1638,00007ffb 7b533b50,"      F2FP.F16.F32.PACK_AB R30, R7, R6",0,51,,Other,256,32,,,,,,,,,
1639,00007ffb 7b533b60,"      FMNMX.NAN R6, R4, UR6, !PT",0,50,,Floating Point,256,32,,,,,,,,,
1640,00007ffb 7b533b70,"      FMNMX.NAN R7, R5, UR6, !PT",0,50,,Floating Point,256,32,,,,,,,,,
1641,00007ffb 7b533b80,"      FFMA2 R4, R41.F32, R14.F32x2.HI_LO, R38.F32",0,51,,Floating Point,256,32,,,,,,,,,
1642,00007ffb 7b533b90,"      F2FP.F16.F32.PACK_AB R29, R10, R29",0,49,,Other,256,32,,,,,,,,,
1643,00007ffb 7b533ba0,"      F2FP.F16.F32.PACK_AB R31, R9, R8",0,49,,Other,256,32,,,,,,,,,
1644,00007ffb 7b533bb0,@P2   BRA 0x7ffb7b533c40,0,47,,Control,256,24,,,,,,,,,
1645,00007ffb 7b533bc0,"      UMOV UR11, UR36",0,47,,Uniform Datapath,64,32,,,,,,,,,
1646,00007ffb 7b533bd0,"      UIADD3 UR53, UPT, UPT, UR9, 0x40, URZ",0,47,,Uniform Datapath,64,32,,,,,,,,,
1647,00007ffb 7b533be0,"      UTMASTG.3D [UR8], [UR66]",0,47,,Tensor Memory Access,64,32,"Global, Shared",,,,,,,,
1648,00007ffb 7b533bf0,"      UMOV UR54, UR10",0,47,,Uniform Datapath,64,32,,,,,,,,,
1649,00007ffb 7b533c00,"      UMOV UR55, UR36",0,47,,Uniform Datapath,64,32,,,,,,,,,
1650,00007ffb 7b533c10,"      UTMASTG.3D [UR52], [UR66]",0,47,,Tensor Memory Access,64,32,"Global, Shared",,,,,,,,
1651,00007ffb 7b533c20,      UTMACMDFLUSH,0,47,,Tensor Memory Access,64,32,,,,,,,,,
1652,00007ffb 7b533c30,"      DEPBAR.LE SB0, 0x1",0,47,,Miscellaneous,64,32,,,,,,,,,
1653,00007ffb 7b533c40,      BSYNC.RECONVERGENT B0,0,47,,Control,256,32,,,,,,,,,
1654,00007ffb 7b533c50,"      FMNMX.NAN R4, R4, UR6, !PT",0,47,,Floating Point,256,32,,,,,,,,,
1655,00007ffb 7b533c60,"      BAR.SYNC.DEFER_BLOCKING 0x1, 0x80",0,47,,Miscellaneous,256,32,,,,,,,,,
1656,00007ffb 7b533c70,"      FMNMX.NAN R5, R5, UR6, !PT",0,47,,Floating Point,256,32,,,,,,,,,
1657,00007ffb 7b533c80,"      FFMA2 R16, R41.F32, R16.F32x2.HI_LO, R36.F32",0,47,,Floating Point,256,32,,,,,,,,,
1658,00007ffb 7b533c90,"      R2UR UR4, R3",0,47,,Uniform Datapath,256,32,,,,,,,,,
1659,00007ffb 7b533ca0,"      IMAD.MOV.U32 R40, RZ, RZ, R41",0,48,1,Integer,256,32,,,,,,,,,
1660,00007ffb 7b533cb0,"      FMNMX.NAN R8, R5, UR7, PT",0,49,,Floating Point,256,32,,,,,,,,,
1661,00007ffb 7b533cc0,"      FMNMX.NAN R16, R16, UR6, !PT",0,48,,Floating Point,256,32,,,,,,,,,
1662,00007ffb 7b533cd0,"      FMNMX.NAN R17, R17, UR6, !PT",0,48,,Floating Point,256,32,,,,,,,,,
1663,00007ffb 7b533ce0,"      FMNMX.NAN R6, R6, UR7, PT",0,48,,Floating Point,256,32,,,,,,,,,
1664,00007ffb 7b533cf0,"      FMNMX.NAN R7, R7, UR7, PT",0,48,,Floating Point,256,32,,,,,,,,,
1665,00007ffb 7b533d00,"      FMNMX.NAN R16, R16, UR7, PT",0,48,,Floating Point,256,32,,,,,,,,,
1666,00007ffb 7b533d10,"      FMNMX.NAN R17, R17, UR7, PT",0,48,,Floating Point,256,32,,,,,,,,,
1667,00007ffb 7b533d20,"      STSM.16.MT88.4 [R54+0x2400], R60",0,48,,Load/Store,256,32,Shared,Store,128,,,,,,
1668,00007ffb 7b533d30,"      BSSY.RECONVERGENT B0, 0x7ffb7b534380",0,44,,Control,256,32,,,,,,,,,
1669,00007ffb 7b533d40,"      STSM.16.MT88.4 [R54+0x2c00], R28",0,44,,Load/Store,256,32,Shared,Store,128,,,,,,
1670,00007ffb 7b533d50,"      FMNMX.NAN R29, R4, UR7, PT",0,41,,Floating Point,256,32,,,,,,,,,
